robot1_time,robot2_time,combined_time,total_time,total_readings,total_points,robot1_roc_auc,robot1_nll,robot1_unknown_percentage,robot1_classified_area,robot1_total_points,robot2_roc_auc,robot2_nll,robot2_unknown_percentage,robot2_classified_area,robot2_total_points,combined_roc_auc,combined_nll,combined_unknown_percentage,combined_classified_area,timestamp,noise
0.12047505378723145,0.08378767967224121,0.038434505462646484,0.24269723892211914,1980,41550,0.5005189283147532,0.6932396001840199,99.86166666666666,0.13833333333333334,20788,0.49984944259664726,0.6957349300340356,99.89666666666666,0.10333333333333333,20762,0.5499781330748276,0.6713288056864292,99.75166666666667,0.24833333333333335,2025-07-03 16:04:29,0.1
0.14446210861206055,0.08574151992797852,0.03631734848022461,0.26652097702026367,1980,41403,0.500418913272384,0.6935861737742999,99.86833333333334,0.13166666666666668,20748,0.49965466062743397,0.696638909482016,99.89708333333334,0.10291666666666667,20655,0.5363522638097308,0.6723873116554809,99.7625,0.2375,2025-07-03 16:04:30,0.2
0.09145021438598633,0.08283281326293945,0.04334688186645508,0.21762990951538086,1980,41243,0.5005547291537832,0.692867033574469,99.87291666666667,0.12708333333333333,20712,0.4997382293459912,0.6960959441905773,99.90541666666667,0.09458333333333334,20531,0.5274451591984088,0.6728386545714985,99.77458333333334,0.22541666666666665,2025-07-03 16:04:30,0.3
0.08394384384155273,0.07419180870056152,0.034050703048706055,0.1921863555908203,1980,41220,0.5005912653975364,0.6923847186613292,99.89,0.11,20685,0.49985616152161927,0.6957262656942786,99.89541666666668,0.10458333333333333,20535,0.525043811402116,0.6731835845421356,99.78333333333333,0.21666666666666665,2025-07-03 16:04:31,0.4
0.0893869400024414,0.0830376148223877,0.03822970390319824,0.21065425872802734,1980,41045,0.5005181260550551,0.6926966348925812,99.89166666666667,0.10833333333333332,20672,0.4998210626598252,0.6956627272027274,99.90791666666667,0.09208333333333332,20373,0.5200181602179471,0.6734657957391967,99.79791666666667,0.20208333333333334,2025-07-03 16:04:31,0.5
